"","Year","state","Prevalencepercent","athsmaprevalence","Ozone","PM10","NO2"
"293",2016,"Minnesota",7.6,"321,439",0.0352764705882353,19.183407125,12.1165076
"294",2016,"Mississippi",8,"181,044",0.0420899,17.101852,9.6530355
"295",2016,"Missouri",9.9,"463,150",0.0422447010869565,20.94376588,15.4336688571429
"296",2016,"Montana",8.5,"69,403",0.0399133125,15.1776784561404,2.233168
"297",2016,"Nebraska",8.3,"118,932",0.0415571,21.7459791818182,NA
"298",2016,"Nevada",7.9,"179,986",0.0471211086956522,19.3019417383178,21.9394781875
"299",2016,"New Hampshire",11.4,"121,566",0.0402655208333333,9.6640975,4.890247
"300",2016,"New Jersey",8.2,"573,506",0.0441640408163265,21.650594,19.4691051363636
"301",2016,"New Mexico",11.8,"185,678",0.0474276125,26.4062531774194,10.7478421111111
"302",2016,"New York",9.5,"1,474,062",0.0420557734375,NA,17.7589403571429
"303",2016,"North Carolina",8,"630,864",0.0454888974358974,12.54498464,11.0301115833333
"304",2016,"North Dakota",9,"53,028",0.0390303636363636,10.8952721666667,4.29811522222222
"305",2016,"Ohio",9.7,"873,284",0.0460320113636364,18.0900012982456,16.7460927142857
"306",2016,"Oklahoma",10,"293,910",0.0436868173076923,17.5193236,11.9555583333333
"307",2016,"Oregon",10.5,"335,445",0.0369152045454545,10.4781549166667,15.25523775
"308",2016,"Pennsylvania",10.6,"1,070,258",0.0447906468531469,15.8470671388889,11.9221312222222
"309",2016,"Rhode Island",10.7,"90,375",0.0447811944444444,11.7092024,13.212071625
"310",2016,"South Carolina",8.8,"340,518",0.0434297717391304,15.0479915,8.3575851
"311",2016,"South Dakota",6.2,"40,253",0.04386309375,19.2903048333333,6.170959625
"312",2016,"Tennessee",10.9,"559,423",0.0470269347826087,20.5872993684211,13.8024479
"313",2016,"Texas",7.6,"1,584,264",0.0401064506578947,20.5310104193548,11.0973316808511
"314",2016,"Utah",8.3,"175,360",0.0523184545454545,17.8199000909091,10.4836550333333
"315",2016,"Vermont",10.2,"51,211",0.04017475,9.1599706,9.99671425
"316",2017,"Alabama",10.9,"409,623",0.0406268043478261,16.1567278,16.1336905
"317",2017,"Alaska",8.4,"46,863",0.02802725,12.2349753157895,17.8451265
"318",2017,"Arizona",9.8,"529,155",0.0495697857142857,38.4296440756757,23.54921775
"319",2017,"Arkansas",9.6,"219,001",0.04157428125,17.501438,12.6252275
"320",2017,"California",7.9,"2,398,304",0.0459403585714286,27.7558079640719,14.3608051226415
"321",2017,"Colorado",9.3,"404,012",0.04766987,18.936413175,14.0757
"322",2017,"Connecticut",10.7,"299,336",0.044095125,10.8647656363636,18.1471025
"323",2017,"Delaware",10.6,"79,827",0.0436031071428571,NA,16.4646295
"324",2017,"Florida",7.5,"1,258,262",0.0382306465517241,17.1886149761905,12.0706886666667
"325",2017,"Georgia",8.4,"663,053",0.0414657875,16.3226795,20.057272
"326",2017,"Hawaii",9.8,"109,177",0.029986625,13.3503141666667,6.149493
"327",2017,"Idaho",9,"113,842",0.0471943125,19.2027105,23.7034265
"328",2017,"Illinois",8.2,"808,252",0.0445954736842105,21.4634831428571,19.9638517
"329",2017,"Indiana",10,"509,205",0.0436559318181818,19.1264061764706,14.5413377
"330",2017,"Iowa",9.3,"223,269",0.041269475,20.8929597777778,7.88825383333333
"331",2017,"Kansas",9.1,"199,738",0.0426840277777778,19.9060096190476,8.0216244
"332",2017,"Kentucky",10.7,"367,763",0.0428474482758621,14.90941775,10.6368515
"333",2017,"Louisiana",9,"319,238",0.0385630833333333,18.1491997,10.2331926666667
"334",2017,"Maine",11.2,"119,995",0.0374611833333333,12.3392070909091,7.57270133333333
"335",2017,"Maryland",9.4,"440,338",0.04529275,12.18092275,15.431484
"336",2017,"Massachusetts",11.5,"621,312",0.04168665625,10.7510412,12.218598
"337",2017,"Michigan",10.8,"837,016",0.042062046875,21.4347348181818,14.538950375
"338",2017,"Minnesota",7.3,"310,955",0.0375556176470588,21.6267984166667,12.0990155
"339",2017,"Mississippi",8.3,"187,772",0.039390275,15.632653,9.60366275
"340",2017,"Missouri",9.4,"442,086",0.0447811195652174,21.2665632272727,14.9073277857143
"341",2017,"Montana",9.1,"74,843",0.04491925,17.1045226619718,2.1022463
"342",2017,"Nebraska",8.2,"118,181",0.03991245,22.4745,NA
"343",2017,"Nevada",10.4,"240,247",0.0473329051724138,20.7724890869565,25.4765932142857
"344",2017,"New Hampshire",13.2,"142,205",0.0397890625,10.9545433333333,4.453121
"345",2017,"New Jersey",8.6,"600,483",0.0413948529411765,16.16866875,18.3360977
"346",2017,"New Mexico",10.5,"165,265",0.0487980657894737,27.6439387346939,10.0313084
"347",2017,"New York",9.2,"1,426,161",0.040499359375,13.3144401666667,17.37383525
"348",2017,"North Carolina",9.2,"730,767",0.0437628076923077,12.4501693703704,10.7528783333333
"349",2017,"North Dakota",8.6,"50,524",0.0416838125,13.70778675,4.53893166666667
"350",2017,"Ohio",9.9,"888,520",0.0436134264705882,16.7157337777778,15.7969854285714
"351",2017,"Oklahoma",9.6,"285,215",0.044125375,16.6590527142857,11.9829370833333
"352",2017,"Oregon",10.9,"353,411",0.0413892727272727,16.0780172307692,14.99487
"353",2017,"Pennsylvania",10.1,"1,021,687",0.0430586203703704,15.4433948333333,11.2545017222222
"354",2017,"Rhode Island",12.3,"103,853",0.04205475,11.132239,12.4296165
"355",2017,"South Carolina",9.2,"361,086",0.0413582368421053,13.9631668333333,8.833916625
"356",2017,"South Dakota",7.3,"48,077",0.0416470416666667,16.6843502,5.707742
"357",2017,"Tennessee",10,"517,735",0.0443279782608696,16.5008072857143,12.516234
"358",2017,"Texas",7.3,"1,543,064",0.0405597297297297,21.7836845333333,10.8607569148936
"359",2017,"Utah",8.9,"192,523",0.04632125,19.890988,10.8554387
"360",2017,"Vermont",11.8,"59,012",0.03851375,9.2017765,10.08955375
"361",2018,"Alabama",10.5,"394634",0.0415099545454545,16.5868604090909,15.80240725
"362",2018,"Alaska",9.2,"50685",0.0264321666666667,11.7754604,16.739653
"363",2018,"Arizona",10,"545104",0.0490090280612245,36.1658696309013,22.4050885
"364",2018,"Arkansas",9.8,"225853",0.04099675,17.55689775,12.396318
"365",2018,"California",8.5,"2607598",0.0452966369680851,27.4397236075581,14.110322706422
"366",2018,"Colorado",9.1,"399357",0.0481005625,19.1178065454545,13.3909386071429
"367",2018,"Connecticut",10.3,"290278",0.0440981666666667,13.319386,16.07061425
"368",2018,"Delaware",10.1,"77035",0.04204925,NA,15.1222765
"369",2018,"Florida",8.7,"1495632",0.0375604396551724,17.623103,11.3899413076923
"370",2018,"Georgia",8.9,"714569",0.0410003289473684,14.898185375,18.3594888333333
"371",2018,"Hawaii",9.3,"104368",0.02999975,12.6403578333333,7.46468875
"372",2018,"Idaho",8.6,"111954",0.04178909375,19.9735220833333,NA
"373",2018,"Illinois",8.7,"860007",0.0438250067567568,21.944055,18.1506978
"374",2018,"Indiana",10,"509651",0.0427473988095238,19.7931271176471,14.7944893333333
"375",2018,"Iowa",7.9,"190960",0.0409914583333333,24.3387476875,7.78127483333333
"376",2018,"Kansas",9.8,"214698",0.0432320277777778,19.2462891153846,8.0246411
"377",2018,"Kentucky",11.5,"395345",0.0420919224137931,15.9088958571429,10.2985232857143
"378",2018,"Louisiana",8.9,"316423",0.0378848977272727,19.8181178,10.0837033888889
"379",2018,"Maine",12.3,"132126",0.0386592333333333,12.6740471666667,7.65320333333333
"380",2018,"Maryland",9.3,"439909",0.0442081625,11.40690175,14.2399200833333
"381",2018,"Massachusetts",10.2,"558435",0.041749328125,9.5943218,13.3093370909091
"382",2018,"Michigan",11.2,"872519",0.0421432972972973,20.9407511818182,15.3027146923077
"383",2018,"Minnesota",8.3,"357232",0.0382982352941176,22.6370001153846,13.1403196
"384",2018,"Mississippi",9.7,"218223",0.04109075,20.2427428333333,7.3117935
"385",2018,"Missouri",9.4,"444334",0.0444076931818182,20.2979938,14.7528615
"386",2018,"Montana",10,"82660",0.0439346875,16.3800695909091,2.2428495
"387",2018,"Nebraska",8.9,"128793",0.0391951,19.684278,NA
"388",2018,"Nevada",8,"186787",0.0481303947368421,21.8031828490566,27.129363375
"389",2018,"New Hampshire",11.8,"128307",0.0400207083333333,9.659531,4.1812195
"390",2018,"New Jersey",8.4,"593242",0.0413348382352941,15.5047285,17.82066535
"391",2018,"New Mexico",9.9,"157177",0.0500298815789474,28.1330720816327,10.4493850909091
"392",2018,"New York",10.1,"1578011",0.0408497338709677,13.3534413333333,19.0174281428571
"393",2018,"North Carolina",9.4,"757790",0.0437009871794872,13.98513015,9.83559941666667
"394",2018,"North Dakota",8.2,"46996",0.0428741730769231,11.5998551,4.51957185
"395",2018,"Ohio",9.4,"854186",0.0434743701923077,16.3439067586207,15.9526804285714
"396",2018,"Oklahoma",10.3,"307581",0.0436145208333333,19.4081918421053,12.740197125
"397",2018,"Oregon",11.6,"383340",0.0387997727272727,15.312120375,15.9698931666667
"398",2018,"Pennsylvania",10,"1012588",0.0415674198113208,14.3518873428571,9.04296763888889
"399",2018,"Rhode Island",11.9,"101251",0.0435223333333333,12.8551006666667,16.76392425
"400",2018,"South Carolina",9.1,"360353",0.0437141842105263,13.8289888,8.553038625
"401",2018,"South Dakota",7.9,"51652",0.0417507916666667,18.2880279166667,5.860297375
"402",2018,"Tennessee",9.8,"513084",0.0437358043478261,16.6720711,12.33628
"403",2018,"Texas",7.4,"1572815",0.0392369691780822,23.215374969697,10.8638385531915
"404",2018,"Utah",9.3,"206360",0.0479015833333333,18.2144271,10.5587848478261
"405",2018,"Vermont",12,"60216",0.03939925,9.106827,10.05085175
"406",2019,"Alabama",9.5,"360965",0.0424634318181818,18.7279664444444,17.8212205
"407",2019,"Alaska",9.9,"54239",0.029822,15.1723788333333,13.82205
"408",2019,"Arizona",9.7,"544394",0.04879880078125,28.118424632,20.33495975
"409",2019,"Arkansas",9.3,"215095",0.040856875,16.82963175,13.1088365
"410",2019,"California",7.8,"2405797",0.0443393040935673,24.0821332299652,13.1213117723214
"411",2019,"Colorado",9.7,"434603",0.0485665357142857,18.7742492962963,13.5059096071429
"412",2019,"Connecticut",10.5,"297971",0.0456478125,12.8930304285714,15.564546125
"413",2019,"Delaware",9.8,"75119",0.0447518571428571,NA,15.9086275
"414",2019,"Florida",7.4,"1292568",0.0381287327586207,16.5281649090909,10.6463458076923
"415",2019,"Georgia",7.7,"620794",0.0438657105263158,15.3292553333333,19.5495323333333
"416",2019,"Hawaii",9.6,"106413",0.028967375,12.0516741666667,7.263558
"417",2019,"Idaho",10,"131709",0.0381489375,16.821303,15.800819
"418",2019,"Illinois",8.2,"808461",0.0433615067567568,25.0699461428571,18.1913712142857
"419",2019,"Indiana",9.8,"499841",0.0432368988095238,18.1406668333333,15.2788385833333
"420",2019,"Iowa",8,"194614",0.04005925,22.0609345,6.2944955
"421",2019,"Kansas",9.9,"217474",0.0420322222222222,17.3008847777778,6.9691515
"422",2019,"Kentucky",9.5,"326678",0.0438553125,14.66371925,11.4210442857143
"423",2019,"Louisiana",7.9,"280621",0.0382613636363636,16.5312974,9.91100105555556
"424",2019,"Maine",11.8,"127896",0.03717315,13.8558037,6.84716833333333
"425",2019,"Maryland",9,"424051",0.0465767875,11.865912,12.88620325
"426",2019,"Massachusetts",10.3,"570379",0.041946765625,9.662773,12.5190443636364
"427",2019,"Michigan",11.1,"867732",0.040441,19.2985032272727,15.2019049444444
"428",2019,"Minnesota",8.3,"358668",0.0371153970588235,19.2459628846154,12.4119388
"429",2019,"Mississippi",9.9,"225468",0.041059525,19.1481635,7.1368615
"430",2019,"Missouri",10.1,"479037",0.0431523693181818,19.93148868,13.6680958333333
"431",2019,"Montana",10,"83280",0.0417543928571429,14.5724456515152,2.12087033333333
"432",2019,"Nebraska",8,"116768",0.03850545,17.9911814285714,NA
"433",2019,"Nevada",9.4,"224825",0.0466446304347826,18.8002046,21.300644875
"434",2019,"New Hampshire",10.8,"119305",0.03856675,11.6414335,4.2911455
"435",2019,"New Mexico",8.4,"134715",0.0482462105263158,25.0998083846154,9.85918786363636
"436",2019,"New York",9.3,"1419951",0.0406562109375,12.3544248333333,16.8933151875
"437",2019,"North Carolina",8.3,"681689",0.0454480855263158,12.9478802727273,10.6492191666667
"438",2019,"North Dakota",8.1,"47369",0.0402718,8.68599705555556,4.5542655
"439",2019,"Ohio",11.1,"1009034",0.0445695196078431,16.3358759130435,15.188727625
"440",2019,"Oklahoma",10.2,"302947",0.0429814880952381,18.2037617333333,11.3220315
"441",2019,"Oregon",11.1,"369735",0.03596965,14.8777987727273,12.99148575
"442",2019,"Pennsylvania",10.9,"1104033",0.0429925754716981,15.2671402758621,10.4099515
"443",2019,"Rhode Island",11.2,"94817",0.0451011666666667,11.8820393333333,13.3232126666667
"444",2019,"South Carolina",9.4,"376358",0.0432455,13.535679,8.50836475
"445",2019,"South Dakota",8.5,"56510",0.04324925,15.1870703,5.42262325
"446",2019,"Tennessee",8.8,"463655",0.0451527717391304,16.3922206363636,12.434228
"447",2019,"Texas",7.1,"1532311",0.0405944109589041,21.4002265,10.9978267959184
"448",2019,"Utah",9.9,"223768",0.0460042424242424,14.016868,12.713555125
"449",2019,"Vermont",11.6,"59140",0.0383735833333333,8.34894025,10.14644725
"450",2020,"Alabama",9,"341720",0.0377699,17.1477014117647,15.342895
"451",2020,"Alabama",9,"341720",0.0377699,17.1477014117647,15.342895
"452",2020,"Alaska",8.9,"48173",0.029502875,10.6573965,NA
"453",2020,"Alaska",8.9,"48173",0.029502875,10.6573965,NA
"454",2020,"Arizona",9.6,"550729",0.0488940805555556,35.2720911923077,19.4997596428571
"455",2020,"Arizona",9.6,"550729",0.0488940805555556,35.2720911923077,19.4997596428571
"456",2020,"Arkansas",9.1,"210340",0.037988,14.8535166666667,12.0183595
"457",2020,"Arkansas",9.1,"210340",0.037988,14.8535166666667,12.0183595
"458",2020,"California",9.3,"2848466",0.0450616320224719,34.7016581825843,14.4139233366337
"459",2020,"California",9.3,"2848466",0.0450616320224719,34.7016581825843,14.4139233366337
"460",2020,"Colorado",9.6,"434782",0.0485101860465116,19.1076004857143,12.4064503
"461",2020,"Colorado",9.6,"434782",0.0485101860465116,19.1076004857143,12.4064503
"462",2020,"Connecticut",10.6,"299193",0.0440631875,13.80398225,15.138307375
"463",2020,"Connecticut",10.6,"299193",0.0440631875,13.80398225,15.138307375
"464",2020,"Delaware",10.8,"83428",0.0400258214285714,NA,14.65974
"465",2020,"Delaware",10.8,"83428",0.0400258214285714,NA,14.65974
"466",2020,"Florida",7.3,"1276625",0.0358088940677966,18.134711475,10.3803205454545
"467",2020,"Florida",7.3,"1276625",0.0358088940677966,18.134711475,10.3803205454545
"468",2020,"Georgia",9,"736912",0.036586447368421,14.3232533333333,17.6704005
"469",2020,"Georgia",9,"736912",0.036586447368421,14.3232533333333,17.6704005
"470",2020,"Hawaii",8.8,"96890",0.026593125,11.4952881666667,5.40455625
"471",2020,"Hawaii",8.8,"96890",0.026593125,11.4952881666667,5.40455625
"472",2020,"Idaho",9.4,"127406",0.0454635,21.0382272666667,16.9584275
"473",2020,"Idaho",9.4,"127406",0.0454635,21.0382272666667,16.9584275
"474",2020,"Illinois",8.5,"832244",0.0415369358974359,29.6727755714286,17.2821017142857
"475",2020,"Illinois",8.5,"832244",0.0415369358974359,29.6727755714286,17.2821017142857
"476",2020,"Indiana",9.6,"497539",0.0408856923076923,19.1446391666667,12.2728750625
"477",2020,"Indiana",9.6,"497539",0.0408856923076923,19.1446391666667,12.2728750625
"478",2020,"Iowa",9.1,"220085",0.0383350625,24.3098244375,5.71101525
"479",2020,"Iowa",9.1,"220085",0.0383350625,24.3098244375,5.71101525
"480",2020,"Kansas",9.8,"216312",0.04055175,21.7159850555556,6.9400663
"481",2020,"Kansas",9.8,"216312",0.04055175,21.7159850555556,6.9400663
"482",2020,"Kentucky",11.5,"395633",0.0394561875,15.0684577272727,10.3234746428571
"483",2020,"Kentucky",11.5,"395633",0.0394561875,15.0684577272727,10.3234746428571
"484",2020,"Louisiana",7.8,"276711",0.0363048402777778,17.1621647,8.5439135
"485",2020,"Louisiana",7.8,"276711",0.0363048402777778,17.1621647,8.5439135
"486",2020,"Maine",10.6,"115621",0.03644205,11.9249050666667,8.90529716666667
"487",2020,"Maine",10.6,"115621",0.03644205,11.9249050666667,8.90529716666667
"488",2020,"Maryland",8.9,"420686",0.0411935125,10.1753825,13.3838718333333
"489",2020,"Maryland",8.9,"420686",0.0411935125,10.1753825,13.3838718333333
"490",2020,"Massachusetts",10.7,"592048",0.040166890625,11.38175275,11.7770073181818
"491",2020,"Massachusetts",10.7,"592048",0.040166890625,11.38175275,11.7770073181818
"492",2020,"Michigan",11,"859534",0.0404662844827586,17.9840373181818,13.6886793888889
"493",2020,"Michigan",11,"859534",0.0404662844827586,17.9840373181818,13.6886793888889
"494",2020,"Minnesota",8.5,"369238",0.0370151323529412,21.9358189375,10.4322711666667
"495",2020,"Minnesota",8.5,"369238",0.0370151323529412,21.9358189375,10.4322711666667
"496",2020,"Mississippi",8.9,"201273",0.03757715,19.4676265,6.199187
"497",2020,"Mississippi",8.9,"201273",0.03757715,19.4676265,6.199187
"498",2020,"Missouri",9.3,"441777",0.0399682613636364,22.9036865833333,12.882625
"499",2020,"Missouri",9.3,"441777",0.0399682613636364,22.9036865833333,12.882625
"500",2020,"Montana",10.6,"89552",0.0424804375,16.7235146818182,1.88574575
"501",2020,"Montana",10.6,"89552",0.0424804375,16.7235146818182,1.88574575
"502",2020,"Nebraska",7.8,"114104",0.03680405,21.0345922857143,NA
"503",2020,"Nebraska",7.8,"114104",0.03680405,21.0345922857143,NA
"504",2020,"Nevada",9.5,"230431",0.04686575,25.352126147541,23.4370328333333
"505",2020,"Nevada",9.5,"230431",0.04686575,25.352126147541,23.4370328333333
"506",2020,"New Hampshire",11.5,"127113",0.0387942083333333,12.97110625,4.0314855
"507",2020,"New Hampshire",11.5,"127113",0.0387942083333333,12.97110625,4.0314855
"508",2020,"New Jersey",8.7,"598649",0.0396785147058824,14.8572305,16.9161716
"509",2020,"New Jersey",8.7,"598649",0.0396785147058824,14.8572305,16.9161716
"510",2020,"New Mexico",10.1,"162657",0.0474571315789474,32.1495246829268,9.74250095454545
"511",2020,"New Mexico",10.1,"162657",0.0474571315789474,32.1495246829268,9.74250095454545
"512",2020,"New York",9.5,"1449094",0.0398100172413793,11.329301,16.0555303571429
"513",2020,"New York",9.5,"1449094",0.0398100172413793,11.329301,16.0555303571429
"514",2020,"North Carolina",7.8,"645784",0.0391067105263158,11.4497398846154,8.71564071428571
"515",2020,"North Carolina",7.8,"645784",0.0391067105263158,11.4497398846154,8.71564071428571
"516",2020,"North Dakota",8.6,"49883",0.0394970555555556,9.73634242857143,4.00500227777778
"517",2020,"North Dakota",8.6,"49883",0.0394970555555556,9.73634242857143,4.00500227777778
"518",2020,"Ohio",9.9,"895631",0.0420957452830189,16.0322791777778,13.5578037142857
"519",2020,"Ohio",9.9,"895631",0.0420957452830189,16.0322791777778,13.5578037142857
"520",2020,"Oklahoma",10.8,"322759",0.040685275,18.0597623571429,10.617274
"521",2020,"Oklahoma",10.8,"322759",0.040685275,18.0597623571429,10.617274
"522",2020,"Oregon",10.6,"356958",0.0366017954545455,19.8274136666667,10.5252348333333
"523",2020,"Oregon",10.6,"356958",0.0366017954545455,19.8274136666667,10.5252348333333
"524",2020,"Pennsylvania",10.2,"1032246",0.0406632692307692,14.4733885483871,10.2534850789474
"525",2020,"Pennsylvania",10.2,"1032246",0.0406632692307692,14.4733885483871,10.2534850789474
"526",2020,"Rhode Island",12.1,"103190",0.0419544375,10.4617423333333,11.7944273333333
"527",2020,"Rhode Island",12.1,"103190",0.0419544375,10.4617423333333,11.7944273333333
"528",2020,"South Carolina",9.4,"385741",0.037092734375,13.7756005,7.3693549
"529",2020,"South Carolina",9.4,"385741",0.037092734375,13.7756005,7.3693549
"530",2020,"South Dakota",8.1,"53990",0.0423655,19.9428809444444,5.440151
"531",2020,"South Dakota",8.1,"53990",0.0423655,19.9428809444444,5.440151
"532",2020,"Tennessee",10.3,"552156",0.0394877608695652,15.566587125,11.308906875
"533",2020,"Tennessee",10.3,"552156",0.0394877608695652,15.566587125,11.308906875
"534",2020,"Texas",7.4,"1617392",0.03938714,30.5356170689655,10.071396125
"535",2020,"Texas",7.4,"1617392",0.03938714,30.5356170689655,10.071396125
"536",2020,"Utah",10.8,"249663",0.0457195583333333,24.3157971666667,12.1088729375
"537",2020,"Utah",10.8,"249663",0.0457195583333333,24.3157971666667,12.1088729375
"538",2020,"Vermont",10.8,"54781",0.03868375,7.953382,8.469929
"539",2020,"Vermont",10.8,"54781",0.03868375,7.953382,8.469929
"540",2021,"Alabama",10.1,"394,199",0.0388044125,17.1252414117647,14.844642
"541",2021,"Alaska",9,"49,453",0.028005625,11.6803730714286,NA
"542",2021,"Arizona",9.4,"519,749",0.0503536424418605,33.1445124174312,20.695848
"543",2021,"Arkansas",9,"207,857",0.04122846875,15.6412566666667,12.37378725
"544",2021,"California",8.8,"2,694,396",0.0448527371428571,28.7325570173913,13.8763456081081
"545",2021,"Colorado",10.4,"476,932",0.0510645548780488,21.9977445517241,12.3794907333333
"546",2021,"Connecticut",10.5,"300,910",0.0437117916666667,14.47568035,15.433778875
"547",2021,"Delaware",9.8,"77,695",0.0425933571428571,NA,14.4828015
"548",2021,"Georgia",9.4,"772,663",0.0396656710526316,16.742830375,17.879875375
"549",2021,"Hawaii",8.1,"92,849",0.02728075,11.4236861666667,4.673481
"550",2021,"Idaho",9.8,"138,516",0.0482491666666667,24.02619140625,17.8332155
"551",2021,"Illinois",8.7,"860,395",0.04341575,28.9242117142857,17.247420875
"552",2021,"Indiana",10.3,"536,397",0.0427069743589744,20.0909227222222,12.9103783
"553",2021,"Iowa",9.1,"224,466",0.0417120520833333,24.521103125,5.6562465
"554",2021,"Kansas",10.6,"235,953",0.0436023888888889,24.802983,7.3092479
"555",2021,"Kentucky",11.7,"408,801",0.0413967946428571,16.3458762,11.4065418571429
"556",2021,"Louisiana",9.7,"344,842",0.0370174431818182,16.9673686,8.66302383333333
"557",2021,"Maine",12.5,"138,396",0.03675585,13.2446314166667,7.28907
"558",2021,"Maryland",9.4,"451,158",0.0448155875,10.8669935,14.7191414166667
"559",2021,"Massachusetts",11.7,"661,306",0.0401089264705882,14.07033125,11.0553838181818
"560",2021,"Michigan",11.5,"908,568",0.0423475344827586,21.29389792,14.74771165
"561",2021,"Minnesota",8.8,"387,219",0.0400194558823529,22.597492125,11.3454966428571
"562",2021,"Mississippi",10,"226,646",0.038962225,19.7984965,6.437703
"563",2021,"Missouri",9.4,"449,253",0.0424913693181818,24.33177195,13.2861295833333
"564",2021,"Montana",9.7,"83,698",0.04655915625,19.0969038636364,2.14072416666667
"565",2021,"Nebraska",8.2,"122,491",0.0417273125,22.483072,NA
"566",2021,"Nevada",9.1,"223,954",0.048181046875,26.5865482205882,22.0078376428571
"567",2021,"New Hampshire",12.1,"136,025",0.0397919285714286,13.3880465,5.21848
"568",2021,"New Jersey",8.9,"646,963",0.0415690147058824,17.459553,17.5714591
"569",2021,"New Mexico",10.6,"173,518",0.0485807631578947,33.53853284,9.74406840909091
"570",2021,"New York",9.8,"1,563,485",0.0406776583333333,13.1530962,15.509323125
"571",2021,"North Carolina",8.7,"717,344",0.0426878486842105,13.0782584074074,9.3766338125
"572",2021,"North Dakota",8.4,"50,012",0.04334725,15.3687665,4.33078183333333
"573",2021,"Ohio",10.4,"955,568",0.0432536875,18.1267798888889,14.410705
"574",2021,"Oklahoma",10.9,"326,087",0.04391165,20.1136044285714,11.700772875
"575",2021,"Oregon",11.2,"377,851",0.0405889,14.5981532,11.6331985
"576",2021,"Pennsylvania",10.3,"1,062,292",0.0417306435185185,16.2478708518519,10.8664232105263
"577",2021,"Rhode Island",12.6,"111,498",0.0423035,11.5386263333333,13.189021
"578",2021,"South Carolina",9.2,"372,607",0.0404475166666667,15.4090918333333,8.3685938
"579",2021,"South Dakota",8.3,"55,927",0.0427694375,21.03375435,6.9286962
"580",2021,"Tennessee",10.3,"558,276",0.0422378152173913,18.347600125,10.5810568
"581",2021,"Texas",8.4,"1,854,306",0.0403219366666667,28.6264068518519,10.6230367075472
"582",2021,"Utah",9.7,"231,080",0.0474813203125,17.0703515714286,10.7951327962963
"583",2021,"Vermont",11.8,"61,465",0.0375064166666667,8.67354033333333,8.501739
